MB2013,AU2013
151103,508805
151104,508805
151201,507400
151202,507400
151300,507400
151400,507400
151500,507400
151601,508520
151602,508520
151603,508520
151700,507400
151800,507400
151900,507400
152000,507400
152100,507400
152200,507400
152300,507400
152400,507400
152500,507400
152600,507400
152700,507400
152800,507400
152900,507400
153000,507400
153100,507400
153200,508805
153300,507300
153400,507300
153500,507300
153600,507300
153700,507300
153800,507300
153902,507300
153903,507300
153904,507300
154001,507300
154002,507300
154100,507300
154201,507300
154202,507300
154300,507300
154400,507300
154500,507300
154600,507300
154700,507300
154800,507300
154900,507300
155000,507300
155100,507300
155200,507300
155300,507300
155400,507300
155500,507300
155601,507300
155602,507300
155604,507300
155605,507300
155701,507300
155704,507300
155705,507300
155706,507300
155707,507300
155708,507300
155709,507300
155801,507300
155802,507300
155901,507300
155902,508805
156001,507300
156002,508804
156101,507200
156102,507200
156200,507200
156301,507200
156302,507200
156303,507200
156304,507200
156401,507200
156402,507200
156403,507200
156502,508804
156503,507200
156505,507200
156506,507200
156507,507200
156601,507200
156602,507200
156701,507200
156702,507200
156800,507200
156900,507200
157000,507200
157100,507200
157201,507200
157202,507200
157203,507200
157300,507200
157400,507200
157500,507200
157600,507200
157700,507200
157800,507200
157900,507200
158000,507200
158100,507200
158200,507200
158300,507200
158400,507102
158501,507102
158502,507102
158600,507102
158701,507102
158702,507102
158705,507102
158706,507102
158707,507102
158708,507102
158801,507102
158804,507102
158805,507102
158806,507102
158807,507102
158808,507102
158903,507102
158904,507102
158905,507102
158906,507102
158907,507102
158908,507102
158909,507102
159002,507102
159003,507102
159004,507102
159100,507102
159201,507101
159202,507101
159203,507101
159204,507101
159205,507101
159300,507101
159400,507101
159501,507101
159502,507101
159601,507101
159602,507101
159700,507101
159801,507101
159802,507101
159900,507101
160000,507102
160100,507102
160201,507101
160202,507101
160301,507101
160302,507101
160401,507101
160403,507101
160404,507101
160405,507101
160500,507102
160600,507102
160700,507101
160800,507101
160900,507101
161000,507101
161100,507101
161200,507101
161300,507101
161400,507101
161500,507101
161600,507101
161701,507101
161702,507101
161800,507101
161900,507101
162000,507101
162100,507101
162200,507101
162300,507101
162400,507101
162501,507101
162502,507101
162600,507000
162700,507000
162800,507000
162900,507000
163000,507000
163100,507000
163200,507000
163300,507000
163400,507000
163500,507000
163600,507000
163700,507000
163800,507000
163902,507000
163903,507000
163904,507000
163905,507000
164001,507000
164002,507000
164003,507000
164101,507000
164102,507000
164201,507000
164202,507000
164203,507000
164300,507000
164400,507000
164501,507000
164502,507000
164600,507000
164700,507000
164800,507000
164900,506902
165000,506902
165100,506902
165200,506903
165300,506902
165400,506902
165500,506902
165602,506902
165604,506902
165605,506902
165606,506902
165607,506902
165608,506902
165609,506902
165700,506902
165801,506902
165805,506902
165806,506902
165807,506902
165808,506902
165809,506902
165810,506902
165811,506902
165900,506901
166000,506901
166102,506901
166103,506901
166104,506901
166105,506901
166200,506901
166301,506902
166302,506902
166303,506902
166304,506902
166305,506902
166401,506901
166404,506901
166405,506901
166406,506901
166407,506901
166408,506901
166409,506901
166410,506901
166500,506902
166600,506902
166700,506902
166800,506903
166901,506903
166902,506903
166903,506903
166904,506903
166905,506903
167000,506901
167100,506901
167201,506901
167202,506901
167301,506901
167302,506901
167303,506901
167400,506901
167500,506901
167601,506901
167602,506901
167700,506901
167800,506903
167900,506903
168001,506903
168002,506903
168100,506903
168200,506903
168300,506903
168400,506903
168500,506903
168601,506903
168602,506903
168701,506903
168702,506903
168800,506903
168901,506903
168902,506903
169000,506903
169100,506903
169200,506903
169300,506903
169400,506903
169500,506903
169600,506903
169700,506903
169800,506903
169900,506903
170000,506903
170100,506903
170200,506903
170300,506903
170401,506903
170402,506903
170403,506903
170500,506903
170601,505803
170602,505803
170603,505803
170604,505803
170605,505803
170700,505803
170803,505804
170805,505804
170806,505804
170807,505804
170808,505804
170809,505804
170810,505804
170811,505804
170812,505804
170900,505804
171000,505804
171101,505805
171102,505805
171103,505805
171104,505805
171201,505805
171202,505805
171203,505805
171204,505805
171205,505805
171305,505805
171306,505805
171308,505805
171309,505805
171310,505805
171311,505805
171312,505805
171313,505805
171314,505805
171315,505805
171316,505805
171317,505805
171318,505805
171319,505805
171320,505805
171321,505805
171400,505805
171500,505805
171601,505805
171602,505805
171603,505805
171701,505805
171703,505805
171704,505805
171705,505805
171706,505805
171707,505805
171708,505805
171709,505805
171803,505805
171804,505805
171805,505805
171806,505805
171807,505805
171808,505805
171809,505805
171810,505805
171811,505805
171902,505805
171903,505805
171904,505805
171906,505805
171907,505805
171908,505805
171909,505805
171910,505805
171911,505805
172000,505805
172101,505805
172102,505805
172103,505805
172104,505805
172105,505805
172106,505805
172107,505805
172108,505805
172202,505805
172203,505805
172204,505805
172205,505805
172206,505805
172207,505805
172300,505805
172401,505805
172402,505805
172501,505807
172502,505807
172601,505807
172603,505807
172604,505807
172605,505807
172702,505807
172703,505807
172704,505807
172802,505807
172803,505807
172805,505807
172806,505807
172807,505807
172902,505808
172903,505808
172904,505808
172905,505808
173003,505808
173004,505808
173005,505808
173006,505808
173007,505808
173008,505808
173009,505808
173010,505808
173011,505808
173012,505808
173013,505808
173105,505808
173106,505808
173108,505808
173111,505808
173112,505808
173113,505808
173114,505808
173115,505808
173116,505808
173117,505808
173118,505808
173119,505808
173120,505808
173121,505808
173201,505906
173202,505906
173305,505906
173306,505906
173308,505907
173309,505906
173310,505906
173311,505906
173312,505906
173313,505907
173314,505907
173404,505907
173406,505907
173407,505907
173408,505907
173410,505907
173411,505907
173412,505907
173413,505907
173414,505907
173415,505907
173416,505907
173417,505907
173418,505907
173501,505908
173502,505908
173504,505908
173505,505908
173506,505908
173507,505908
173508,505908
173509,505908
173601,505908
173603,505908
173604,505908
173605,505908
173706,505908
173707,505908
173708,505908
173709,505908
173710,505908
173711,505908
173712,505908
173713,505908
173714,505908
173715,505908
173716,505908
173717,505908
173718,505908
173803,505906
173804,505906
173805,505906
173806,505906
173807,505909
173808,505909
173809,505909
173810,505909
173811,505909
173903,505909
173904,505909
173905,505909
173906,505909
173907,505909
173908,505909
173909,505909
173910,505909
173911,505909
173912,505909
173913,505909
173914,505909
174003,505909
174004,505909
174005,505909
174006,505909
174007,505909
174008,505909
174009,505909
174010,505909
174011,505909
174012,505909
174013,505909
174103,505902
174104,505902
174106,505902
174107,505902
174108,505902
174109,505902
174110,505902
174111,505902
174203,505902
174204,505902
174208,505902
174209,505902
174210,505902
174211,505902
174212,505902
174213,505902
174214,505902
174215,505902
174216,505902
174217,505902
174218,505902
174219,505902
174220,505902
174221,505902
174222,505902
174301,505902
174302,505902
174303,505902
174304,505902
174404,505902
174405,505902
174406,505902
174407,505902
174408,505902
174409,505902
174410,505902
174411,505902
174412,505902
174501,505902
174505,505902
174506,505902
174507,505902
174508,505902
174509,505902
174510,505902
174512,505902
174513,505902
174514,505902
174515,505902
174516,505902
174517,505902
174601,505902
174604,505902
174605,505902
174606,505902
174607,505902
174608,505902
174609,505902
174610,505902
174611,505902
174612,505902
174613,505902
174701,505902
174702,505902
174703,505902
174801,505902
174802,505902
174902,505910
174903,505904
174904,505904
174905,505904
174906,505904
174907,505910
174908,505910
175003,505904
175004,505904
175006,505904
175007,505904
175008,505904
175009,505904
175010,505904
175011,505904
175012,505904
175013,505904
175105,505904
175106,505904
175110,505904
175111,505904
175112,505904
175113,505904
175114,505904
175115,505904
175116,505910
175119,505910
175120,505910
175121,505904
175122,505904
175123,505910
175124,505910
175125,505910
175126,505910
175127,505910
175128,505910
175129,505910
175130,505910
175131,505910
175132,505910
175133,505910
175134,505910
175135,505910
175136,505910
175137,505910
175138,505910
175139,505910
175140,505910
175141,505910
175142,505910
175143,505910
175144,505910
175145,505910
175200,505904
175300,505904
175400,506001
175501,506001
175502,506001
175600,506001
175701,506001
175702,506003
175805,506002
175806,506003
175808,506002
175809,506002
175810,506002
175811,506002
175812,506003
175813,506003
175814,506003
175815,506003
175817,506003
175818,506003
175902,506300
175903,506300
175904,506300
175906,506300
175907,506300
175908,506300
175909,506300
175910,506300
176003,506300
176004,506300
176005,506300
176006,506300
176007,506300
176008,506300
176101,506300
176103,506300
176104,506300
176105,506300
176106,506300
176202,505803
176203,506201
176204,506201
176301,506201
176303,506202
176304,505804
176403,505805
176404,505805
176406,506201
176408,505805
176409,505805
176410,505805
176411,506202
176412,506202
176413,505805
176414,505805
176415,505805
176501,505806
176503,505806
176504,505806
176505,505806
176506,505806
176507,505806
176508,505806
176509,505806
176510,505806
176511,505806
176512,505806
176513,505806
176514,505806
176515,505806
176516,505806
176517,505806
176518,505806
176602,505806
176603,506201
176604,505806
176700,506201
176801,506201
176802,505806
176901,506614
176902,506614
176903,506614
176904,506614
176905,506614
176906,506614
177000,506614
177100,506614
177200,506614
177300,506614
177401,506614
177402,506614
177403,506614
177404,506614
177405,506614
177500,506614
177600,506614
177701,506614
177702,506614
177801,506614
177802,506614
177803,506614
177900,506614
178001,506614
178002,506614
178003,506614
178101,506614
178102,506614
178201,508900
178202,508900
178203,508900
178302,506901
178303,506903
178304,508900
178305,508900
178307,508900
178308,508900
178309,508900
178310,508900
178311,506903
178312,506903
178313,506903
178401,508701
178402,508701
178403,508701
178404,508701
178405,508701
178406,508701
178407,508701
178408,508701
178409,508701
178501,508701
178503,508703
178504,508703
178505,508703
178506,508703
178507,508703
178508,508703
178509,508703
178510,508703
178511,508703
178602,508704
178605,508704
178606,508704
178607,508704
178608,508704
178609,508704
178610,508704
178611,508704
178701,508701
178705,508701
178706,508701
178707,508701
178708,508701
178709,508701
178710,508701
178711,508701
178712,508701
178713,508701
178800,508701
178900,508701
179000,508701
179101,508704
179102,508704
179105,508704
179108,508704
179109,508704
179110,508704
179111,508704
179112,508704
179113,508704
179114,508704
179115,508704
179116,508704
179117,508704
179118,508704
179119,508704
179120,508704
179121,508704
179122,508704
179123,508704
179124,508704
179125,508704
179126,508704
179127,508704
179128,508704
179129,508704
179130,508704
179131,508704
179132,508704
179133,508704
179134,508704
179135,508704
179201,508703
179204,508703
179205,508703
179206,508703
179207,508703
179208,508703
179209,508703
179210,508703
179211,508703
179212,508703
179213,508703
179214,508703
179215,508703
179216,508703
179217,508703
179218,508703
179219,508703
179301,509000
179303,509000
179304,509000
179305,509000
179306,509000
179307,509000
179308,509000
179401,509000
179402,509000
179403,509000
179404,509000
179405,509000
179501,509000
179502,509000
179600,509000
179701,509000
179703,509000
179704,509000
179705,509000
179801,508806
179803,508806
179804,508806
179805,508806
179902,508806
179904,508806
179905,508806
179906,508806
179907,508806
179908,508806
179909,508806
179910,508806
179911,508806
179912,508806
179913,508806
179914,508806
179915,508806
180001,508806
180003,508806
180004,508806
180005,508806
180101,508806
180102,508806
180103,508806
180104,508806
180105,508806
180106,508806
180201,508807
180202,508807
180203,508807
180204,508807
180205,508807
180206,508807
180207,508807
180209,508807
180210,508807
180211,508807
180213,508807
180214,508807
180215,508807
180301,508807
180302,508807
180404,508807
180405,508807
180406,508807
180407,508807
180408,508807
180409,508807
180410,508807
180411,508807
180412,508807
180501,508807
180502,508807
180503,508807
180504,508807
180505,508807
180506,508807
180507,508807
180602,508804
180603,508804
180605,508804
180606,508804
180607,508804
180608,508804
180609,508804
180610,508804
180611,508804
180612,508804
180613,508804
180614,508804
180615,508804
180616,508804
180701,508804
180704,508804
180705,508804
180706,508804
180707,508804
180708,508804
180709,508804
180710,508804
180711,508804
180712,508804
180713,508804
180714,508804
180715,508804
180716,508804
180717,508804
180809,508807
180810,508807
180811,508807
180813,508805
180815,508803
180816,508803
180818,508803
180819,508803
180823,508805
180824,508805
180825,508805
180826,508805
180827,508805
180828,508803
180829,508803
180832,508803
180834,508803
180836,508803
180840,508805
180841,508805
180842,508803
180843,508803
180844,508803
180845,508803
180846,508803
180847,508803
180848,508803
180849,508803
180850,508803
180851,508803
180852,508803
180853,508803
180854,508803
180855,508803
180856,508803
180857,508803
180858,508803
180859,508803
180860,508803
180861,508803
180862,508803
180863,508803
180864,508803
180865,508803
180866,508805
180867,508805
180868,508805
