Code,EI_min_cor,EI_max_cor,EI_avg_cor,GI_min_cor,GI_max_cor,GI_avg_cor
491,0.0,35.189,6.04406893004115,0.0,35.189,8.29378281893004
492,0.0,27.285,4.92638636363636,0.0,27.285,7.27360606060606
493,0.0,27.285,4.92638636363636,0.0,27.285,7.27360606060606
494,0.0,28.878,5.63701157407407,0.0,28.878,8.44809143518519
495,0.0,28.878,5.63701157407407,0.0,28.878,8.44809143518519
496,0.0,28.878,5.63701157407407,0.0,28.878,8.44809143518519
497,0.0,28.878,5.63701157407407,0.0,28.878,8.44809143518519
498,0.0,27.402,4.44499355877617,0.0,27.402,6.94588405797101
499,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
500,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
501,0.0,33.343,4.72220145379024,0.0,33.343,7.96327362409138
502,0.0,33.343,4.72220145379024,0.0,33.343,7.96327362409138
503,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
504,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
505,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
506,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
507,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
508,0.0,33.343,4.72220145379024,0.0,33.343,7.96327362409138
509,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
510,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
511,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
512,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
513,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
514,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
515,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
516,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
517,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
518,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
519,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
520,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
521,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
522,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
523,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
524,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
525,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
526,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
527,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
528,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
529,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
530,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
531,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
532,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
