"Species","Code","N_models","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Leptinotarsa decemlineata","531731","2.0","1.924","15.869","20.0","1.924","15.869","20.0","-38.375","175.275","8.4205","8.4205","2.13","0.0","0.0","0.0","0.0","1.924","15.869","8.3409","1.924","15.869","8.3409"
"Leptinotarsa decemlineata","531732","2.0","1.008","9.373","6.0","1.008","9.373","6.0","-38.525","175.525","4.7945","4.7945","1.62","0.0","0.0","0.0","0.0","1.008","9.373","4.63175","1.008","9.373","4.63175"
"Leptinotarsa decemlineata","531800","2.0","2.261","15.197","32.0","2.261","15.197","32.0","-38.575","175.125","12.3715","12.3715","2.48","0.0","0.0","0.0","0.0","2.261","15.197","9.0714375","2.261","15.197","9.0714375"
"Leptinotarsa decemlineata","532000","2.0","10.684","14.416","1.0","10.684","14.416","1.0","-38.325","175.175","12.55","12.55","2.54","0.0","0.0","0.0","0.0","10.684","14.416","12.55","10.684","14.416","12.55"
"Leptinotarsa decemlineata","532200","2.0","","","0.0","","","0.0","-38.925","175.775","6.6295","6.6295","1.9","0.0","0.0","0.0","0.0","2.721","10.538","6.6295","2.721","10.538","6.6295"
"Leptinotarsa decemlineata","532300","2.0","","","0.0","","","0.0","-38.975","175.375","5.4155","5.4155","1.67","0.0","0.0","0.0","0.0","2.053","8.778","5.4155","2.053","8.778","5.4155"
"Leptinotarsa decemlineata","532400","2.0","","","0.0","","","0.0","-38.825","174.975","6.5185","6.5185","2.26","0.0","0.0","0.0","0.0","2.407","10.63","6.5185","2.407","10.63","6.5185"
"Leptinotarsa decemlineata","532501","2.0","0.0","25.364","54.0","0.118","25.364","54.0","-38.825","175.425","4.905","4.905","1.71","0.0","0.0","0.0","0.0","0.0","25.364","5.36250925925926","0.118","25.364","5.4157962962963"
"Leptinotarsa decemlineata","532502","2.0","0.0","10.07","18.0","0.335","10.07","18.0","-38.875","175.675","4.586","4.586","1.58","0.0","0.0","0.0","0.0","0.0","10.07","3.35527777777778","0.335","10.07","3.51527777777778"
"Leptinotarsa decemlineata","532601","2.0","0.0","17.951","57.0","0.0","17.951","57.0","-39.125","175.375","3.114","3.114","1.27","0.0","0.0","0.0","0.0","0.0","17.951","3.77764035087719","0.0","17.951","3.87270175438596"
