Species,Code,N_models,EI_min,EI_max,EI_count,GI_min,GI_max,GI_count,Latitude,Longitude,EI,GI,generations,CS,HS,DS,WS,EI_min_cor,EI_max_cor,EI_avg_cor,GI_min_cor,GI_max_cor,GI_avg_cor
Bactrocera tryoni,584932,1,0,0,5,9.67,19.524,5,-42.425,171.325,0,12.939,1.61,255.77,0,0,0,0,0,0,9.67,19.524,14.4774
Bactrocera tryoni,584933,1,0,0,19,0.394,18.771,19,-42.225,171.525,0,11.63,1.62,254.077,0,0,0.109,0,0,0,0.394,18.771,10.80157895
Bactrocera tryoni,584934,1,0,0,3,14.111,17.393,3,-42.475,171.275,0,17.393,2.17,168.584,0,0,0,0,0,0,14.111,17.393,15.38033333
Bactrocera tryoni,584935,1,0,0,17,1.432,17.388,17,-42.625,171.275,0,15.262,1.98,196.141,0,0,0,0,0,0,1.432,17.388,12.45076471
Bactrocera tryoni,584936,1,0,0,5,14.271,19.522,5,-42.525,171.475,0,15.451,1.99,212.456,0,0,0,0,0,0,14.271,19.522,16.8156
Bactrocera tryoni,584937,1,0,0,22,5.917,19.915,22,-42.475,171.575,0,13.857,1.99,200.357,0,0,0.04,0,0,0,5.917,19.915,14.56395455
Bactrocera tryoni,584938,1,0,0,19,3.475,18.629,19,-42.375,171.775,0,15.845,2.09,191.887,0,0,0,0,0,0,3.475,18.629,12.72073684
Bactrocera tryoni,584939,1,0,0,30,0.106,19.567,30,-42.675,171.575,0,15.621,2.08,192.565,0,0,0,0,0,0,0.106,19.567,8.0987
Bactrocera tryoni,584940,1,0,0,24,2.81,18.885,24,-42.575,171.925,0,18.885,2.35,173.995,0,0,0,0,0,0,2.81,18.885,10.783375
Bactrocera tryoni,585000,1,,,0,,,0,-42.375,171.275,0,16.064,2.03,197.132,0,0,0,0,0,0,16.064,16.064,16.064
Bactrocera tryoni,585110,1,,,0,,,0,-42.425,171.225,0,13.849,1.72,227.597,0,0,0,0,0,0,13.849,13.849,13.849
Bactrocera tryoni,585120,1,,,0,,,0,-42.475,171.225,0,14.111,1.76,224.679,0,0,0,0,0,0,14.111,14.111,14.111
Bactrocera tryoni,585130,1,,,0,,,0,-42.475,171.225,0,14.111,1.76,224.679,0,0,0,0,0,0,14.111,14.111,14.111
Bactrocera tryoni,585140,1,,,0,,,0,-42.475,171.225,0,14.111,1.76,224.679,0,0,0,0,0,0,14.111,14.111,14.111
Bactrocera tryoni,585306,1,,,0,,,0,-42.625,171.175,0,16.743,2.11,183.684,0,0,0,0,0,0,16.743,16.743,16.743
Bactrocera tryoni,585307,1,,,0,,,0,-42.725,170.975,0,15.124,1.9,216.492,0,0,0,0,0,0,15.124,15.124,15.124
