"ClimateZone","Code","N_models","N_species","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Mediterranean","557700","9.0","6.0","","","0.0","","","0.0","-39.925","175.075","25.9036666666667","25.9036666666667","1.65416666666667","0.0","0.0","0.0","0.0","0.0","52.836","25.9036666666667","0.0","52.836","25.9036666666667"
"Mediterranean","557800","9.0","6.0","","","0.0","","","0.0","-39.925","175.075","25.9036666666667","25.9036666666667","1.65416666666667","0.0","0.0","0.0","0.0","0.0","52.836","25.9036666666667","0.0","52.836","25.9036666666667"
"Mediterranean","557900","9.0","6.0","","","0.0","","","0.0","-39.925","175.075","25.9036666666667","25.9036666666667","1.65416666666667","0.0","0.0","0.0","0.0","0.0","52.836","25.9036666666667","0.0","52.836","25.9036666666667"
"Mediterranean","558100","9.0","6.0","","","0.0","","","0.0","-39.925","175.075","25.9036666666667","25.9036666666667","1.65416666666667","0.0","0.0","0.0","0.0","0.0","52.836","25.9036666666667","0.0","52.836","25.9036666666667"
"Mediterranean","558200","9.0","6.0","0.0","52.836","1.0","0.0","52.836","1.0","-39.925","175.075","25.9036666666667","25.9036666666667","1.65416666666667","0.0","0.0","0.0","0.0","0.0","52.836","25.9036666666667","0.0","52.836","25.9036666666667"
"Mediterranean","558300","9.0","6.0","0.0","52.484","52.0","0.0","52.484","52.0","-39.775","175.275","21.9681944444444","21.9681944444444","1.42472222222222","0.0","0.0","0.0","0.0","0.0","52.484","17.6029834401709","0.0","52.484","19.3821469017094"
"Mediterranean","558500","9.0","6.0","0.0","34.308","1.0","0.0","34.308","1.0","-39.475","175.675","7.65605555555556","10.9190555555556","1.09805555555556","0.0","0.0","0.0","0.0","0.0","34.308","7.65605555555556","0.0","34.308","10.9190555555556"
"Mediterranean","558600","9.0","6.0","","","0.0","","","0.0","-39.825","175.775","19.3655833333333","20.81825","1.32916666666667","0.0","0.0","0.0","0.0","0.0","44.478","19.3655833333333","0.0","44.478","20.81825"
"Mediterranean","558700","9.0","6.0","","","0.0","","","0.0","-39.925","175.575","15.8225","19.922","1.2775","0.0","0.0","0.0","0.0","0.0","41.286","15.8225","0.0","41.286","19.922"
"Mediterranean","558800","9.0","6.0","","","0.0","","","0.0","-40.025","175.175","25.7466388888889","25.7466388888889","1.62722222222222","0.0","0.0","0.0","0.0","0.0","52.272","25.7466388888889","0.0","52.272","25.7466388888889"
"Mediterranean","558900","9.0","6.0","","","0.0","","","0.0","-40.175","175.375","23.2913055555556","23.2913055555556","1.46277777777778","0.0","0.0","0.0","0.0","0.0","50.176","23.2913055555556","0.0","50.176","23.2913055555556"
"Mediterranean","559000","9.0","6.0","0.0","32.666","27.0","0.0","32.666","27.0","-39.375","176.175","2.80894444444444","6.95744444444444","0.796388888888889","0.0","0.0","0.0","0.0","0.0","32.666","2.42020987654321","0.0","32.666","5.91983950617284"
"Mediterranean","559210","9.0","6.0","0.0","39.252","58.0","0.0","39.252","58.0","-39.475","175.925","7.63911111111111","10.7942777777778","1.06833333333333","0.0","0.0","0.0","0.0","0.0","39.252","4.96448946360153","0.0","39.252","8.86324808429119"
"Mediterranean","559220","9.0","6.0","0.0","50.244","76.0","0.0","50.244","76.0","-39.825","175.725","15.2761944444444","19.0883611111111","1.2","0.0","0.0","0.0","0.0","0.0","50.244","13.3022079678363","0.0","50.244","16.4962057748538"
"Mediterranean","559230","9.0","6.0","0.0","53.631","27.0","0.0","53.631","27.0","-40.125","175.275","24.0706388888889","24.0706388888889","1.4775","0.0","0.0","0.0","0.0","0.0","53.631","23.256383744856","0.0","53.631","23.7300318930041"
