"Species","Code","N_models","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Contarinia nasturtii","558700","1.0","","","0.0","","","0.0","-39.925","175.575","36.578","36.578","5.7","0.0","0.0","0.0","0.0","36.578","36.578","36.578","36.578","36.578","36.578"
"Contarinia nasturtii","558800","1.0","","","0.0","","","0.0","-40.025","175.175","48.804","48.804","7.34","0.0","0.0","0.0","0.0","48.804","48.804","48.804","48.804","48.804","48.804"
"Contarinia nasturtii","558900","1.0","","","0.0","","","0.0","-40.175","175.375","44.977","44.977","6.64","0.0","0.0","0.0","0.0","44.977","44.977","44.977","44.977","44.977","44.977"
"Contarinia nasturtii","559000","1.0","2.268","25.616","27.0","2.268","25.616","27.0","-39.375","176.175","14.831","14.831","3.46","0.0","0.0","0.0","0.0","2.268","25.616","13.1556666666667","2.268","25.616","13.1556666666667"
"Contarinia nasturtii","559210","1.0","0.0","33.444","58.0","0.0","33.444","58.0","-39.475","175.925","28.359","28.359","4.68","0.0","0.0","0.0","0.0","0.0","33.444","17.1808103448276","0.0","33.444","17.1808103448276"
"Contarinia nasturtii","559220","1.0","0.0","46.81","76.0","0.0","46.81","76.0","-39.825","175.725","33.286","33.286","5.32","0.0","0.0","0.0","0.0","0.0","46.81","30.0181184210526","0.0","46.81","30.0181184210526"
"Contarinia nasturtii","559230","1.0","39.057","50.273","27.0","39.057","50.273","27.0","-40.125","175.275","45.493","45.493","6.71","0.0","0.0","0.0","0.0","39.057","50.273","44.9736296296296","39.057","50.273","44.9736296296296"
"Contarinia nasturtii","559240","1.0","","","0.0","","","0.0","-40.075","175.175","47.434","47.434","7.02","0.0","0.0","0.0","0.0","47.434","47.434","47.434","47.434","47.434","47.434"
"Contarinia nasturtii","559400","1.0","","","0.0","","","0.0","-39.675","175.775","28.45","28.45","4.65","0.0","0.0","0.0","0.0","28.45","28.45","28.45","28.45","28.45","28.45"
"Contarinia nasturtii","559500","1.0","42.113","42.113","1.0","42.113","42.113","1.0","-40.075","175.375","42.113","42.113","6.24","0.0","0.0","0.0","0.0","42.113","42.113","42.113","42.113","42.113","42.113"
"Contarinia nasturtii","559700","1.0","6.682","43.908","35.0","6.682","43.908","35.0","-39.975","175.775","38.509","38.509","5.8","0.0","0.0","0.0","0.0","6.682","43.908","34.1412285714286","6.682","43.908","34.1412285714286"
