left,bottom,right,top,area_hex_s,Code,EA_Name,area_sqkm
1437602.336,5005002.334,1449149.347,5015002.338,5.05322,1161,"-45.03824, 171.00053",63.536
1437602.336,5015002.338,1449149.347,5025002.343,5.05322,1162,"-44.95615, 171.01429",86.62
1437602.336,5025002.343,1449149.347,5035002.348,5.05322,1163,"-44.86619, 171.01738",86.62
1437602.336,5035002.348,1449149.347,5045002.352,5.05322,1164,"-44.77622, 171.02046",86.62
1437602.336,5045002.352,1449149.347,5055002.357,5.05322,1165,"-44.68625, 171.02353",86.62
1437602.336,5055002.357,1449149.347,5065002.362,5.05322,1166,"-44.59628, 171.02659",86.62
1437602.336,5065002.362,1449149.347,5075002.366,5.05322,1167,"-44.5063, 171.02962",86.62
1437602.336,5075002.366,1449149.347,5085002.371,5.05322,1168,"-44.41633, 171.03265",86.62
1437602.336,5085002.371,1449149.347,5095002.376,5.05322,1169,"-44.32635, 171.03566",86.62
1437602.336,5095002.376,1449149.347,5105002.38,5.05322,1170,"-44.23638, 171.03866",86.62
1437602.336,5105002.38,1449149.347,5115002.385,5.05322,1171,"-44.1464, 171.04164",86.62
1437602.336,5115002.385,1449149.347,5125002.39,5.05322,1172,"-44.05642, 171.04461",86.62
1437602.336,5125002.39,1449149.347,5135002.394,5.05322,1173,"-43.96643, 171.04756",86.62
1437602.336,5135002.394,1449149.347,5145002.399,5.05322,1174,"-43.87645, 171.05051",86.62
1437602.336,5145002.399,1449149.347,5155002.404,5.05322,1175,"-43.78646, 171.05343",86.62
1437602.336,5155002.404,1449149.347,5165002.408,5.05322,1176,"-43.69648, 171.05635",86.62
1437602.336,5165002.408,1449149.347,5175002.413,5.05322,1177,"-43.60649, 171.05925",86.62
1437602.336,5175002.413,1449149.347,5185002.418,5.05322,1178,"-43.5165, 171.06214",86.62
1437602.336,5185002.418,1449149.347,5195002.422,5.05322,1179,"-43.4265, 171.06501",86.62
1437602.336,5195002.422,1449149.347,5205002.427,5.05322,1180,"-43.33651, 171.06787",86.62
1437602.336,5205002.427,1449149.347,5215002.431,5.05322,1181,"-43.24652, 171.07072",86.62
1437602.336,5215002.431,1449149.347,5225002.436,5.05322,1182,"-43.15652, 171.07356",86.62
1437602.336,5225002.436,1449149.347,5235002.441,5.05322,1183,"-43.06652, 171.07638",86.62
1437602.336,5235002.441,1449149.347,5245002.445,5.05322,1184,"-42.97652, 171.07919",86.62
1437602.336,5245002.445,1449149.347,5255002.45,5.05322,1185,"-42.88652, 171.08198",86.62
1437602.336,5255002.45,1449149.347,5265002.455,5.05322,1186,"-42.79652, 171.08476",86.62
1437602.336,5265002.455,1449149.347,5275002.459,5.05322,1187,"-42.70651, 171.08753",86.62
1437602.336,5275002.459,1449149.347,5285002.464,5.05322,1188,"-42.62561, 171.10969",49.976
1437602.336,5285002.464,1449149.347,5295002.469,5.05322,1189,"-42.54838, 171.14196",3.572
1446262.594,5010002.336,1457809.605,5020002.341,5.05322,1190,"-44.98792, 171.08832",25.932
1446262.594,5020002.341,1457809.605,5030002.345,5.05322,1191,"-44.91021, 171.11277",66.736
1446262.594,5030002.345,1457809.605,5040002.35,5.05322,1192,"-44.82298, 171.12243",78.024
1446262.594,5040002.35,1457809.605,5050002.355,5.05322,1193,"-44.73359, 171.12236",73.367
1446262.594,5050002.355,1457809.605,5060002.359,5.05322,1194,"-44.64357, 171.12029",65.559
1446262.594,5060002.359,1457809.605,5070002.364,5.05322,1195,"-44.55135, 171.13024",76.059
1446262.594,5070002.364,1457809.605,5080002.369,5.05322,1196,"-44.46314, 171.13994",86.625
1446262.594,5080002.369,1457809.605,5090002.373,5.05322,1197,"-44.37316, 171.1428",86.625
1446262.594,5090002.373,1457809.605,5100002.378,5.05322,1198,"-44.28318, 171.14563",86.625
1446262.594,5100002.378,1457809.605,5110002.383,5.05322,1199,"-44.19319, 171.14846",86.625
1446262.594,5110002.383,1457809.605,5120002.387,5.05322,1200,"-44.10321, 171.15127",86.625
1446262.594,5120002.387,1457809.605,5130002.392,5.05322,1201,"-44.01322, 171.15407",86.625
1446262.594,5130002.392,1457809.605,5140002.397,5.05322,1202,"-43.92323, 171.15686",86.625
1446262.594,5140002.397,1457809.605,5150002.401,5.05322,1203,"-43.83324, 171.15963",86.625
1446262.594,5150002.401,1457809.605,5160002.406,5.05322,1204,"-43.74325, 171.16239",86.625
1446262.594,5160002.406,1457809.605,5170002.411,5.05322,1205,"-43.65326, 171.16514",86.625
1446262.594,5170002.411,1457809.605,5180002.415,5.05322,1206,"-43.56326, 171.16787",86.625
1446262.594,5180002.415,1457809.605,5190002.42,5.05322,1207,"-43.47326, 171.17059",86.625
1446262.594,5190002.42,1457809.605,5200002.425,5.05322,1208,"-43.38327, 171.1733",86.625
1446262.594,5200002.425,1457809.605,5210002.429,5.05322,1209,"-43.29327, 171.176",86.625
1446262.594,5210002.429,1457809.605,5220002.434,5.05322,1210,"-43.20326, 171.17868",86.625
1446262.594,5220002.434,1457809.605,5230002.438,5.05322,1211,"-43.11326, 171.18136",86.625
1446262.594,5230002.438,1457809.605,5240002.443,5.05322,1212,"-43.02326, 171.18401",86.625
1446262.594,5240002.443,1457809.605,5250002.448,5.05322,1213,"-42.93325, 171.18666",86.625
1446262.594,5250002.448,1457809.605,5260002.452,5.05322,1214,"-42.84324, 171.1893",86.625
1446262.594,5260002.452,1457809.605,5270002.457,5.05322,1215,"-42.75323, 171.19192",86.625
1446262.594,5270002.457,1457809.605,5280002.462,5.05322,1216,"-42.66322, 171.19453",86.625
1446262.594,5280002.462,1457809.605,5290002.466,5.05322,1217,"-42.57321, 171.19713",86.625
1446262.594,5290002.466,1457809.605,5300002.471,5.05322,1218,"-42.48696, 171.21485",61.542
1446262.594,5300002.471,1457809.605,5310002.476,5.05322,1219,"-42.40512, 171.23611",27.067
1454922.852,5025002.343,1466469.863,5035002.348,5.05322,1220,"-44.86784, 171.16737",0.354
1454922.852,5035002.348,1466469.863,5045002.352,5.05322,1221,"-44.77918, 171.17038",0.402
1454922.852,5065002.362,1466469.863,5075002.366,5.05322,1222,"-44.49342, 171.20542",15.904
1454922.852,5075002.366,1466469.863,5085002.371,5.05322,1223,"-44.41956, 171.22576",48.73
1454922.852,5085002.371,1466469.863,5095002.376,5.05322,1224,"-44.32466, 171.24261",67.921
1454922.852,5095002.376,1466469.863,5105002.38,5.05322,1225,"-44.23989, 171.25545",86.631
1454922.852,5105002.38,1466469.863,5115002.385,5.05322,1226,"-44.1499, 171.2581",86.631
1454922.852,5115002.385,1466469.863,5125002.39,5.05322,1227,"-44.05991, 171.26074",86.631
1454922.852,5125002.39,1466469.863,5135002.394,5.05322,1228,"-43.96992, 171.26337",86.631
1454922.852,5135002.394,1466469.863,5145002.399,5.05322,1229,"-43.87992, 171.26599",86.631
1454922.852,5145002.399,1466469.863,5155002.404,5.05322,1230,"-43.78993, 171.2686",86.631
1454922.852,5155002.404,1466469.863,5165002.408,5.05322,1231,"-43.69993, 171.27119",86.631
1454922.852,5165002.408,1466469.863,5175002.413,5.05322,1232,"-43.60993, 171.27377",86.631
1454922.852,5175002.413,1466469.863,5185002.418,5.05322,1233,"-43.51993, 171.27634",86.631
1454922.852,5185002.418,1466469.863,5195002.422,5.05322,1234,"-43.42992, 171.27889",86.631
1454922.852,5195002.422,1466469.863,5205002.427,5.05322,1235,"-43.33992, 171.28144",86.631
1454922.852,5205002.427,1466469.863,5215002.431,5.05322,1236,"-43.24991, 171.28397",86.631
1454922.852,5215002.431,1466469.863,5225002.436,5.05322,1237,"-43.15991, 171.2865",86.631
1454922.852,5225002.436,1466469.863,5235002.441,5.05322,1238,"-43.0699, 171.28901",86.631
1454922.852,5235002.441,1466469.863,5245002.445,5.05322,1239,"-42.97989, 171.2915",86.631
1454922.852,5245002.445,1466469.863,5255002.45,5.05322,1240,"-42.88988, 171.29399",86.631
1454922.852,5255002.45,1466469.863,5265002.455,5.05322,1241,"-42.79986, 171.29647",86.631
1454922.852,5265002.455,1466469.863,5275002.459,5.05322,1242,"-42.70985, 171.29893",86.631
1454922.852,5275002.459,1466469.863,5285002.464,5.05322,1243,"-42.61983, 171.30138",86.631
1454922.852,5285002.464,1466469.863,5295002.469,5.05322,1244,"-42.52981, 171.30383",86.631
1454922.852,5295002.469,1466469.863,5305002.473,5.05322,1245,"-42.43979, 171.30626",86.631
1454922.852,5305002.473,1466469.863,5315002.478,5.05322,1246,"-42.35103, 171.31207",81.038
1454922.852,5315002.478,1466469.863,5325002.483,5.05322,1247,"-42.26362, 171.33309",50.441
1454922.852,5325002.483,1466469.863,5335002.487,5.05322,1248,"-42.17238, 171.34362",38.235
1454922.852,5335002.487,1466469.863,5345002.492,5.05322,1249,"-42.0944, 171.35623",17.018
1463583.11,5090002.373,1475130.121,5100002.378,5.05322,1250,"-44.2683, 171.33869",32.962
1463583.11,5100002.378,1475130.121,5110002.383,5.05322,1251,"-44.1965, 171.36511",86.636
1463583.11,5110002.383,1475130.121,5120002.387,5.05322,1252,"-44.1065, 171.36759",86.636
1463583.11,5120002.387,1475130.121,5130002.392,5.05322,1253,"-44.01651, 171.37006",86.636
1463583.11,5130002.392,1475130.121,5140002.397,5.05322,1254,"-43.92651, 171.37252",86.636
1463583.11,5140002.397,1475130.121,5150002.401,5.05322,1255,"-43.83651, 171.37497",86.636
1463583.11,5150002.401,1475130.121,5160002.406,5.05322,1256,"-43.7465, 171.37741",86.636
1463583.11,5160002.406,1475130.121,5170002.411,5.05322,1257,"-43.6565, 171.37983",86.636
1463583.11,5170002.411,1475130.121,5180002.415,5.05322,1258,"-43.5665, 171.38225",86.636
1463583.11,5180002.415,1475130.121,5190002.42,5.05322,1259,"-43.47649, 171.38465",86.636
1463583.11,5190002.42,1475130.121,5200002.425,5.05322,1260,"-43.38648, 171.38704",86.636
1463583.11,5200002.425,1475130.121,5210002.429,5.05322,1261,"-43.29647, 171.38943",86.636
1463583.11,5210002.429,1475130.121,5220002.434,5.05322,1262,"-43.20646, 171.3918",86.636
1463583.11,5220002.434,1475130.121,5230002.438,5.05322,1263,"-43.11645, 171.39416",86.636
1463583.11,5230002.438,1475130.121,5240002.443,5.05322,1264,"-43.02643, 171.39651",86.636
1463583.11,5240002.443,1475130.121,5250002.448,5.05322,1265,"-42.93642, 171.39884",86.636
1463583.11,5250002.448,1475130.121,5260002.452,5.05322,1266,"-42.8464, 171.40117",86.636
1463583.11,5260002.452,1475130.121,5270002.457,5.05322,1267,"-42.75638, 171.40349",86.636
1463583.11,5270002.457,1475130.121,5280002.462,5.05322,1268,"-42.66636, 171.40579",86.636
1463583.11,5280002.462,1475130.121,5290002.466,5.05322,1269,"-42.57634, 171.40809",86.636
1463583.11,5290002.466,1475130.121,5300002.471,5.05322,1270,"-42.48631, 171.41037",86.636
1463583.11,5300002.471,1475130.121,5310002.476,5.05322,1271,"-42.39629, 171.41265",86.636
1463583.11,5310002.476,1475130.121,5320002.48,5.05322,1272,"-42.30626, 171.41491",86.636
1463583.11,5320002.48,1475130.121,5330002.485,5.05322,1273,"-42.21623, 171.41717",86.636
1463583.11,5330002.485,1475130.121,5340002.49,5.05322,1274,"-42.1262, 171.41941",86.636
1463583.11,5340002.49,1475130.121,5350002.494,5.05322,1275,"-42.0386, 171.42763",76.231
1463583.11,5350002.494,1475130.121,5360002.499,5.05322,1276,"-41.94922, 171.44473",52.518
1463583.11,5360002.499,1475130.121,5370002.504,5.05322,1277,"-41.86109, 171.46853",18.403
1463583.11,5370002.504,1475130.121,5380002.508,5.05322,1278,"-41.77382, 171.47261",14.59
1472243.368,5095002.376,1483790.379,5105002.38,5.05322,1279,"-44.21489, 171.43959",11.494
1472243.368,5105002.38,1483790.379,5115002.385,5.05322,1280,"-44.15229, 171.47401",85.119
1472243.368,5115002.385,1483790.379,5125002.39,5.05322,1281,"-44.063, 171.47692",86.64
1472243.368,5125002.39,1483790.379,5135002.394,5.05322,1282,"-43.97299, 171.47922",86.64
1472243.368,5135002.394,1483790.379,5145002.399,5.05322,1283,"-43.88299, 171.48151",86.64
1472243.368,5145002.399,1483790.379,5155002.404,5.05322,1284,"-43.79298, 171.48379",86.64
1472243.368,5155002.404,1483790.379,5165002.408,5.05322,1285,"-43.70298, 171.48606",86.64
1472243.368,5165002.408,1483790.379,5175002.413,5.05322,1286,"-43.61297, 171.48832",86.64
1472243.368,5175002.413,1483790.379,5185002.418,5.05322,1287,"-43.52296, 171.49057",86.64
1472243.368,5185002.418,1483790.379,5195002.422,5.05322,1288,"-43.43294, 171.49281",86.64
1472243.368,5195002.422,1483790.379,5205002.427,5.05322,1289,"-43.34293, 171.49504",86.64
1472243.368,5205002.427,1483790.379,5215002.431,5.05322,1290,"-43.25292, 171.49726",86.64
1472243.368,5215002.431,1483790.379,5225002.436,5.05322,1291,"-43.1629, 171.49947",86.64
1472243.368,5225002.436,1483790.379,5235002.441,5.05322,1292,"-43.07288, 171.50167",86.64
1472243.368,5235002.441,1483790.379,5245002.445,5.05322,1293,"-42.98286, 171.50386",86.64
1472243.368,5245002.445,1483790.379,5255002.45,5.05322,1294,"-42.89284, 171.50603",86.64
1472243.368,5255002.45,1483790.379,5265002.455,5.05322,1295,"-42.80282, 171.5082",86.64
1472243.368,5265002.455,1483790.379,5275002.459,5.05322,1296,"-42.71279, 171.51036",86.64
1472243.368,5275002.459,1483790.379,5285002.464,5.05322,1297,"-42.62277, 171.51251",86.64
1472243.368,5285002.464,1483790.379,5295002.469,5.05322,1298,"-42.53274, 171.51465",86.64
1472243.368,5295002.469,1483790.379,5305002.473,5.05322,1299,"-42.44271, 171.51678",86.64
1472243.368,5305002.473,1483790.379,5315002.478,5.05322,1300,"-42.35268, 171.5189",86.64
1472243.368,5315002.478,1483790.379,5325002.483,5.05322,1301,"-42.26265, 171.52101",86.64
1472243.368,5325002.483,1483790.379,5335002.487,5.05322,1302,"-42.17262, 171.52311",86.64
1472243.368,5335002.487,1483790.379,5345002.492,5.05322,1303,"-42.08258, 171.5252",86.64
1472243.368,5345002.492,1483790.379,5355002.497,5.05322,1304,"-41.99255, 171.52728",86.64
1472243.368,5355002.497,1483790.379,5365002.501,5.05322,1305,"-41.90251, 171.52935",86.64
1472243.368,5365002.501,1483790.379,5375002.506,5.05322,1306,"-41.81247, 171.53141",86.64
1472243.368,5375002.506,1483790.379,5385002.511,5.05322,1307,"-41.75399, 171.54076",18.206
1480903.626,5100002.378,1492450.637,5110002.383,5.05322,1308,"-44.16237, 171.54747",2.58
1480903.626,5110002.383,1492450.637,5120002.387,5.05322,1309,"-44.10566, 171.58046",77.524
1480903.626,5120002.387,1492450.637,5130002.392,5.05322,1310,"-44.01938, 171.58609",86.645
1480903.626,5130002.392,1492450.637,5140002.397,5.05322,1311,"-43.92938, 171.58822",86.645
1480903.626,5140002.397,1492450.637,5150002.401,5.05322,1312,"-43.83937, 171.59034",86.645
1480903.626,5150002.401,1492450.637,5160002.406,5.05322,1313,"-43.74936, 171.59246",86.645
1480903.626,5160002.406,1492450.637,5170002.411,5.05322,1314,"-43.65934, 171.59456",86.645
1480903.626,5170002.411,1492450.637,5180002.415,5.05322,1315,"-43.56933, 171.59666",86.645
1480903.626,5180002.415,1492450.637,5190002.42,5.05322,1316,"-43.47931, 171.59874",86.645
1480903.626,5190002.42,1492450.637,5200002.425,5.05322,1317,"-43.3893, 171.60082",86.645
1480903.626,5200002.425,1492450.637,5210002.429,5.05322,1318,"-43.29928, 171.60289",86.645
1480903.626,5210002.429,1492450.637,5220002.434,5.05322,1319,"-43.20926, 171.60494",86.645
1480903.626,5220002.434,1492450.637,5230002.438,5.05322,1320,"-43.11924, 171.60699",86.645
1480903.626,5230002.438,1492450.637,5240002.443,5.05322,1321,"-43.02921, 171.60903",86.645
1480903.626,5240002.443,1492450.637,5250002.448,5.05322,1322,"-42.93919, 171.61106",86.645
1480903.626,5250002.448,1492450.637,5260002.452,5.05322,1323,"-42.84916, 171.61308",86.645
1480903.626,5260002.452,1492450.637,5270002.457,5.05322,1324,"-42.75913, 171.61509",86.645
1480903.626,5270002.457,1492450.637,5280002.462,5.05322,1325,"-42.6691, 171.61709",86.645
1480903.626,5280002.462,1492450.637,5290002.466,5.05322,1326,"-42.57907, 171.61908",86.645
1480903.626,5290002.466,1492450.637,5300002.471,5.05322,1327,"-42.48904, 171.62106",86.645
1480903.626,5300002.471,1492450.637,5310002.476,5.05322,1328,"-42.39901, 171.62303",86.645
1480903.626,5310002.476,1492450.637,5320002.48,5.05322,1329,"-42.30897, 171.625",86.645
1480903.626,5320002.48,1492450.637,5330002.485,5.05322,1330,"-42.21894, 171.62695",86.645
1480903.626,5330002.485,1492450.637,5340002.49,5.05322,1331,"-42.1289, 171.6289",86.645
1480903.626,5340002.49,1492450.637,5350002.494,5.05322,1332,"-42.03886, 171.63084",86.645
1480903.626,5350002.494,1492450.637,5360002.499,5.05322,1333,"-41.94882, 171.63277",86.645
1480903.626,5360002.499,1492450.637,5370002.504,5.05322,1334,"-41.85878, 171.63469",86.645
1480903.626,5370002.504,1492450.637,5380002.508,5.05322,1335,"-41.77362, 171.63601",76.679
1489563.884,5105002.38,1501110.895,5115002.385,5.05322,1336,"-44.11211, 171.65755",0.218
1489563.884,5115002.385,1501110.895,5125002.39,5.05322,1337,"-44.06092, 171.68938",75.423
1489563.884,5125002.39,1501110.895,5135002.394,5.05322,1338,"-43.97566, 171.6951",86.649
1489563.884,5135002.394,1501110.895,5145002.399,5.05322,1339,"-43.88565, 171.69706",86.649
1489563.884,5145002.399,1501110.895,5155002.404,5.05322,1340,"-43.79564, 171.69902",86.649
1489563.884,5155002.404,1501110.895,5165002.408,5.05322,1341,"-43.70562, 171.70097",86.649
1489563.884,5165002.408,1501110.895,5175002.413,5.05322,1342,"-43.6156, 171.70291",86.649
1489563.884,5175002.413,1501110.895,5185002.418,5.05322,1343,"-43.52559, 171.70484",86.649
1489563.884,5185002.418,1501110.895,5195002.422,5.05322,1344,"-43.43556, 171.70676",86.649
1489563.884,5195002.422,1501110.895,5205002.427,5.05322,1345,"-43.34554, 171.70867",86.649
1489563.884,5205002.427,1501110.895,5215002.431,5.05322,1346,"-43.25552, 171.71058",86.649
1489563.884,5215002.431,1501110.895,5225002.436,5.05322,1347,"-43.16549, 171.71247",86.649
1489563.884,5225002.436,1501110.895,5235002.441,5.05322,1348,"-43.07547, 171.71436",86.649
1489563.884,5235002.441,1501110.895,5245002.445,5.05322,1349,"-42.98544, 171.71624",86.649
1489563.884,5245002.445,1501110.895,5255002.45,5.05322,1350,"-42.89541, 171.71811",86.649
1489563.884,5255002.45,1501110.895,5265002.455,5.05322,1351,"-42.80538, 171.71997",86.649
1489563.884,5265002.455,1501110.895,5275002.459,5.05322,1352,"-42.71535, 171.72182",86.649
1489563.884,5275002.459,1501110.895,5285002.464,5.05322,1353,"-42.62531, 171.72366",86.649
1489563.884,5285002.464,1501110.895,5295002.469,5.05322,1354,"-42.53528, 171.7255",86.649
1489563.884,5295002.469,1501110.895,5305002.473,5.05322,1355,"-42.44524, 171.72733",86.649
1489563.884,5305002.473,1501110.895,5315002.478,5.05322,1356,"-42.3552, 171.72915",86.649
1489563.884,5315002.478,1501110.895,5325002.483,5.05322,1357,"-42.26517, 171.73096",86.649
1489563.884,5325002.483,1501110.895,5335002.487,5.05322,1358,"-42.17512, 171.73276",86.649
1489563.884,5335002.487,1501110.895,5345002.492,5.05322,1359,"-42.08508, 171.73455",86.649
1489563.884,5345002.492,1501110.895,5355002.497,5.05322,1360,"-41.99504, 171.73634",86.649
1489563.884,5355002.497,1501110.895,5365002.501,5.05322,1361,"-41.90499, 171.73811",86.649
1489563.884,5365002.501,1501110.895,5375002.506,5.05322,1362,"-41.81494, 171.73988",86.649
1489563.884,5375002.506,1501110.895,5385002.511,5.05322,1363,"-41.73253, 171.75073",65.013
1489563.884,5385002.511,1501110.895,5395002.515,5.05322,1364,"-41.67726, 171.77735",0.275
1498224.142,5110002.383,1509771.153,5120002.387,5.05322,1365,"-44.06815, 171.76646",0.175
1498224.142,5120002.387,1509771.153,5130002.392,5.05322,1366,"-44.01681, 171.79786",74.444
1498224.142,5130002.392,1509771.153,5140002.397,5.05322,1367,"-43.93184, 171.80395",86.652
1498224.142,5140002.397,1509771.153,5150002.401,5.05322,1368,"-43.84182, 171.80575",86.652
1498224.142,5150002.401,1509771.153,5160002.406,5.05322,1369,"-43.7518, 171.80754",86.652
1498224.142,5160002.406,1509771.153,5170002.411,5.05322,1370,"-43.66178, 171.80932",86.652
1498224.142,5170002.411,1509771.153,5180002.415,5.05322,1371,"-43.57176, 171.8111",86.652
1498224.142,5180002.415,1509771.153,5190002.42,5.05322,1372,"-43.48174, 171.81287",86.652
1498224.142,5190002.42,1509771.153,5200002.425,5.05322,1373,"-43.39171, 171.81463",86.652
1498224.142,5200002.425,1509771.153,5210002.429,5.05322,1374,"-43.30169, 171.81638",86.652
