Code,proportionToHere,SA22020_V1_00_NAME,SA22020_V1_00_NAME_ASCII,erp96,erp01,erp06,erp13,erp18,a0014,a1539,a4064,a6500,median_age,Eurother,Maori,Pacific,Asian,MELAA,p0014,p1539,p4064,p6500,sex_ratio,pEurother,pMaori,pPacific,pAsian,pMELAA,SHAPE_Length
170200,0.000324458,Pōkeno Rural,Pokeno Rural,970,1000,1200,1330,1590,330,450,610,210,41.2,1390,240,60,90,10,20.6,28.1,38,12.9,105,87,15.1,3.9,5.7,0.8,72247.31504
169600,0.000479545,Waihi South,Waihi South,2090,2010,2000,2010,2350,400,540,770,640,49,1890,560,80,150,10,17,22.9,33,27.2,100,80.3,24,3.2,6.6,0.6,9212.199996
169700,0.000646875,Aka Aka,Aka Aka,2370,2390,2640,2750,3170,650,880,1230,420,42.1,2950,380,80,140,10,20.4,27.7,39,13.3,104,93.1,12.1,2.4,4.4,0.3,81708.60669
169800,0.000228549,Mangatangi,Mangatangi,820,900,880,970,1120,280,360,370,110,34.4,900,210,90,40,20,25,31.8,33,9.8,119,80.8,18.8,8.1,3.5,1.4,138353.9249
169900,0.000334661,Tuakau Rural,Tuakau Rural,1140,1280,1400,1530,1640,310,430,660,230,43.9,1390,240,60,140,10,19.1,26.5,40,14.1,109,85,14.4,3.5,8.8,0.4,57174.96396
170000,0.000667282,Tuakau North,Tuakau North,1540,1630,2090,2720,3270,830,1170,900,360,32.5,2380,980,240,320,10,25.3,35.9,28,11.1,98,72.7,30.1,7.4,9.7,0.3,9212.011627
170300,0.00039588,Tuakau South,Tuakau South,1370,1440,1650,1780,1940,500,670,550,220,31.5,1230,730,210,130,0,25.6,34.7,28,11.5,97,63.4,37.5,10.7,6.9,0.1,11575.32319
170400,0.000163249,Port Waikato-Waikaretu,Port Waikato-Waikaretu,850,790,750,760,800,150,210,310,130,45.9,560,330,30,10,10,18.3,26.4,39,16.6,98,69.6,41.3,4,1.9,0.7,93048.99087
170500,0.000571373,Pōkeno,Pokeno,450,530,680,730,2800,650,1020,890,230,34.1,1960,430,120,590,50,23.1,36.6,32,8.4,102,70,15.4,4.5,21.1,1.9,15900.66574
170802,0.000102031,Te Kauwhata West,Te Kauwhata West,200,240,300,380,500,100,120,180,100,43.5,440,80,20,30,0,20.2,24.6,36,19.6,94,88.1,15.4,3.6,5.1,0.5,15808.53187
171100,0.000342824,Te Kauwhata,Te Kauwhata,860,900,960,1190,1680,360,470,430,410,40,1310,390,60,130,10,21.7,28.3,26,24.2,94,78.2,23.4,3.5,8,0.6,6686.616078
172000,0.000461179,Ngāruawāhia North,Ngaruawahia North,1700,1540,1730,1780,2260,620,800,610,220,29.2,1070,1430,100,70,10,27.7,35.4,27,9.8,98,47.3,63.5,4.6,3,0.3,8815.868236
183000,0.000302011,Oaklands-St Kilda,Oaklands-St Kilda,140,200,640,680,1480,320,340,470,350,43.4,1380,70,20,80,10,21.8,22.9,32,23.4,90,93.6,5,1.2,5.6,0.5,6732.192168
171400,0.000677485,Huntly West,Huntly West,3180,3030,3040,2970,3320,980,1130,880,330,28.6,1140,2510,310,110,20,29.4,34,27,9.9,100,34.4,75.6,9.5,3.2,0.5,16523.08814
171500,0.001016227,Huntly East,Huntly East,4110,4080,4080,4310,4980,1150,1520,1530,770,36.7,3070,1960,550,430,30,23.2,30.4,31,15.6,98,61.6,39.5,11,8.7,0.6,21482.31335
171900,0.000391798,Taupiri-Lake Kainui,Taupiri-Lake Kainui,1330,1270,1520,1690,1920,410,590,710,210,38.3,1500,570,60,50,20,21.4,30.5,37,11.1,102,78.1,29.8,3.3,2.8,1,46797.58102
183100,0.000189777,Pukerimu,Pukerimu,680,740,760,900,930,200,280,340,110,38.7,890,70,20,30,0,21,30.4,37,11.8,107,96.1,7.7,1.8,2.8,0.5,56253.53392
172100,0.000614226,Ngāruawāhia Central,Ngaruawahia Central,2670,2630,2680,2570,3010,820,1100,820,280,30.7,1750,1710,230,100,10,27.1,36.4,27,9.3,99,58.2,56.7,7.5,3.4,0.3,13164.4262
172200,0.000416286,Ngāruawāhia South,Ngaruawahia South,1450,1420,1420,1690,2040,610,700,550,180,29.9,1220,1070,110,80,10,29.9,34.2,27,9,97,59.9,52.6,5.5,3.9,0.6,12556.71079
172600,0.00013264,Horotiu,Horotiu,530,520,540,530,650,150,220,210,50,34.3,510,220,30,40,0,23.9,34.7,33,8.3,107,79.3,34.4,4.2,6.7,0,11466.86146
172400,0.000432611,Te Kowhai,Te Kowhai,1090,1250,1540,1820,2120,500,520,770,320,41.2,1960,270,20,50,10,23.8,24.6,36,15.2,96,92.6,12.8,0.8,2.4,0.4,33478.86007
174000,0.000620347,Morrinsville West,Morrinsville West,2610,2740,2760,2840,3040,640,1030,830,540,36.1,2390,780,70,230,0,21.2,33.8,27,17.9,94,78.8,25.6,2.3,7.4,0.2,9823.108255
172500,0.000108153,Whatawhata West,Whatawhata West,300,350,380,430,530,140,130,210,60,39.8,490,100,0,10,0,25.5,24.7,39,10.8,114,92.4,18.7,0,1.7,0.8,47017.91074
172700,0.000148965,Horsham Downs,Horsham Downs,400,440,560,720,730,160,190,300,90,42.2,610,60,10,110,10,21.8,25.5,40,12.3,97,83.1,7.6,2,15.5,0.7,24967.94636
173100,0.000444854,Eureka-Tauwhare,Eureka-Tauwhare,1250,1410,1580,2020,2180,530,620,800,220,37.4,1980,210,30,120,10,24.4,28.5,37,10.2,104,90.9,9.7,1.5,5.4,0.3,65998.2386
172800,0.000579535,Whatawhata East,Whatawhata East,1490,1660,1920,2320,2840,630,820,1070,320,39.1,2380,610,70,70,30,22.3,28.7,38,11.3,104,83.8,21.6,2.4,2.6,1,43865.04911
184000,0.000369352,Te Awamutu Stadium,Te Awamutu Stadium,1330,1360,1460,1600,1810,340,530,550,380,41.7,1600,290,20,110,10,19,29.6,30,20.9,86,88.5,15.9,1.2,6.3,0.8,4830.201105
173000,0.000336702,Hamilton Park,Hamilton Park,880,990,1100,1390,1650,400,500,570,170,36.3,1490,190,30,110,10,24.5,30.3,35,10.6,110,90.3,11.3,1.8,6.7,0.5,36516.82083
184100,8.37E-05,Te Awamutu Central,Te Awamutu Central,390,380,380,380,410,70,120,110,120,45.6,360,80,10,20,0,16.5,28.9,27,28,85,85.7,18.1,3.2,5,1,5001.774699
173300,0.000504032,Pukemoremore,Pukemoremore,1560,1680,1930,2200,2470,570,690,930,280,39.3,2020,530,40,110,10,23.1,27.9,38,11.5,102,81.5,21.2,1.6,4.5,0.3,42310.04704
173400,0.000414245,Tamahere South,Tamahere South,1170,1240,1570,1870,2030,400,520,810,300,44.2,1900,180,10,100,0,19.6,25.4,40,15,98,93.6,8.6,0.6,4.7,0.1,28204.2772
173900,0.001008065,Morrinsville East,Morrinsville East,3450,3630,4010,4460,4940,920,1410,1490,1120,42.6,4280,690,90,360,20,18.5,28.7,30,22.6,92,86.8,14.1,1.8,7.2,0.3,10099.53504
174100,0.00052852,Te Aroha East,Te Aroha East,2500,2310,2310,2300,2590,500,610,820,670,47.1,2140,580,140,140,30,19.2,23.5,32,25.7,97,82.4,22.4,5.5,5.2,1.3,16250.249
174900,0.000665241,Matamata North,Matamata North,2590,2650,2680,3030,3260,540,910,880,940,46.2,2730,500,40,230,20,16.5,27.9,27,28.7,92,83.8,15.4,1.2,7.1,0.7,8622.305656
175000,0.000969293,Matamata South,Matamata South,3420,3620,3740,4340,4750,830,1300,1350,1270,45.3,4050,790,110,270,20,17.5,27.3,28,26.8,93,85.2,16.7,2.2,5.8,0.5,9578.372855
175100,0.000175493,Te Poi,Te Poi,910,810,840,840,860,220,270,290,80,33.8,720,160,20,50,10,25.3,31.5,33,9.7,114,84.6,18.4,2.5,6.1,1.5,79582.45482
174200,0.000420367,Te Aroha West,Te Aroha West,1440,1500,1580,1860,2060,370,480,640,570,48.9,1830,260,50,180,0,17.7,23.5,31,27.8,94,88.8,12.8,2.4,8.6,0.2,16581.54732
175200,3.88E-05,Te Rapa North,Te Rapa North,580,420,270,200,190,40,50,60,40,41,170,40,0,10,0,20,27.8,31,21.2,136,88.9,19,0,5.6,1.1,16995.60222
230300,0.000557088,Kelvin Grove West,Kelvin Grove West,2420,2470,2640,2780,2730,650,1100,700,280,30.5,2060,630,190,320,40,23.9,40.3,26,10.3,91,75.6,23.2,6.9,11.6,1.4,3615.757942
174300,0.000253036,Waihou-Manawaru,Waihou-Manawaru,1250,1170,1200,1180,1240,270,350,430,190,39.9,1100,160,40,80,10,21.5,28.6,34,15.4,109,88.7,12.9,2.8,6.4,0.5,67283.36285
174400,0.000246915,Waitoa-Ngarua,Waitoa-Ngarua,1420,1260,1320,1200,1210,260,420,390,140,35.4,950,160,40,130,30,21.2,34.7,33,11.3,110,78.9,13.2,3.3,10.5,2.8,65403.7799
175300,0.000685647,Flagstaff North,Flagstaff North,10,60,260,850,3360,890,1320,920,220,32.6,1990,270,50,1240,80,26.6,39.4,28,6.6,92,59.4,8,1.4,36.9,2.2,6460.204163
175400,0.000116315,Rotokauri-Waiwhakareke,Rotokauri-Waiwhakareke,340,350,370,350,570,110,180,200,80,38.8,430,80,10,100,10,20,30.8,35,14.4,97,76.1,14.6,1.7,16.7,1.5,17031.17596
175500,0.000599941,Flagstaff South,Flagstaff South,70,100,140,1690,2940,760,1000,960,220,34.5,1930,280,40,930,50,25.8,33.9,33,7.6,96,65.5,9.5,1.4,31.6,1.6,6280.60157
175600,0.00019794,Rototuna North,Rototuna North,70,90,90,800,970,280,360,260,80,31.6,450,140,40,420,40,28.3,37,26,8.4,104,46.5,14.3,3.9,43.2,4.4,7010.330262
176000,0.000499951,Pukete East,Pukete East,2480,2490,2490,2420,2450,520,850,800,280,35.2,1990,370,80,280,30,21,34.9,32,11.5,102,81.4,15.2,3.4,11.3,1.1,4909.51388
176100,0.000787678,Te Manatu,Te Manatu,90,90,690,2970,3860,930,1570,1060,300,31.7,2210,450,110,1340,150,24.1,40.7,27,7.8,95,57.2,11.6,2.9,34.6,3.8,5162.662952
176200,0.000934602,Rototuna South,Rototuna South,340,2160,4030,4440,4580,960,1330,1480,810,40,3260,470,110,1070,110,21,29,32,17.6,92,71.1,10.2,2.5,23.3,2.5,6189.350229
176300,2.45E-05,Te Rapa South,Te Rapa South,120,100,100,120,120,20,50,40,10,34.7,80,30,10,20,0,13,41.6,37,8.3,154,69,27.6,7.5,14,0,12841.80338
176400,0.000610144,Saint Andrews West,Saint Andrews West,2600,2850,2890,2890,2990,720,1150,800,320,31.7,2020,900,190,370,40,24,38.6,27,10.8,98,67.6,30.2,6.5,12.4,1.3,6574.630904
176500,0.000522398,Saint Andrews East,Saint Andrews East,2400,2290,2440,2380,2560,440,770,780,560,42,2050,420,90,280,30,17.2,30.1,31,22.1,86,80.2,16.3,3.5,10.9,1.1,5880.297419
176600,0.000501992,Queenwood (Hamilton City),Queenwood (Hamilton City),2440,2340,2320,2390,2460,460,740,840,420,40.8,2030,320,80,310,20,18.6,30.2,34,17.2,92,82.4,13,3.1,12.8,0.9,5592.154918
176700,0.000410164,St James,St James,50,50,1070,1820,2010,510,630,680,190,35.4,1420,210,40,510,40,25.2,31.5,34,9.6,98,71,10.3,2,25.5,1.9,4835.455561
176900,0.000548926,Huntington,Huntington,20,600,1620,2610,2690,520,730,1000,440,42.5,1930,230,40,660,40,19.4,27.1,37,16.3,92,71.8,8.4,1.5,24.6,1.5,5906.776734
177000,0.000620347,Western Heights (Hamilton City),Western Heights (Hamilton City),770,1940,2340,2710,3040,550,960,1080,440,40.3,2180,470,130,620,70,18.2,31.5,36,14.6,94,71.8,15.5,4.3,20.5,2.3,7444.923552
177100,0.000777475,Nawton West,Nawton West,2070,3060,3700,3750,3810,870,1450,1030,460,32.7,2340,1070,300,710,60,22.7,38.1,27,12.1,92,61.4,28.1,7.9,18.6,1.5,6293.877398
177300,0.000542804,Chartwell,Chartwell,2400,2350,2490,2490,2660,660,980,650,370,31.5,1400,920,240,450,120,24.7,36.9,24,13.9,88,52.5,34.5,9.1,16.9,4.3,4168.400702
177400,0.000526479,Forest Lake (Hamilton City),Forest Lake (Hamilton City),1940,2130,2200,2420,2580,530,900,660,500,36.1,1910,590,130,290,40,20.4,35,25,19.2,87,73.9,22.9,4.9,11.4,1.7,5396.68052
177500,0.000387717,Chedworth,Chedworth,1770,1800,1780,1810,1900,400,580,590,320,38.7,1430,240,70,320,30,20.9,30.8,31,17,93,75.4,12.5,3.6,17.1,1.8,4894.930667
186600,0.000508113,Strathmore (South Waikato District),Strathmore (South Waikato District),2860,2680,2520,2340,2490,610,760,730,400,34.5,1330,1160,660,70,10,24.6,30.4,29,15.8,96,53.2,46.5,26.4,2.8,0.3,4816.085668
178800,0.000740744,Kahikatea,Kahikatea,2710,2930,3010,3020,3630,940,1590,880,220,28.6,2090,1430,390,470,40,25.8,43.7,24,6.2,100,57.5,39.5,10.7,13.1,1.2,7454.230613
177600,0.000469342,Beerescourt,Beerescourt,2050,2050,2110,2250,2300,440,780,690,390,37.4,1800,370,110,300,30,19.2,33.8,30,17.1,92,78.3,16,4.7,12.9,1.3,5313.327443
177700,0.000673403,Miropiko,Miropiko,3160,3030,3080,3350,3300,600,1070,1130,500,39.2,2730,480,150,280,60,18.2,32.5,34,15.2,94,82.8,14.6,4.4,8.6,1.7,8421.601737
177900,0.00092848,Dinsdale North,Dinsdale North,4170,4160,4200,4360,4550,1020,1710,1290,530,32.8,3250,1450,290,440,50,22.4,37.5,28,11.7,98,71.5,31.9,6.3,9.6,1,7196.718957
206300,0.000412205,Mangapapa South,Mangapapa South,1840,1790,1930,1880,2020,530,720,550,220,30.9,1200,1150,110,70,10,26.2,35.6,27,11.1,95,59.2,56.8,5.2,3.7,0.6,4195.350394
178000,0.0007938,Maeroa,Maeroa,3250,3110,3420,3520,3890,820,1660,1030,370,31.6,2590,1120,260,500,70,21.1,42.6,27,9.6,98,66.6,28.8,6.7,12.8,1.9,6511.601525
178100,0.000842775,Dinsdale South,Dinsdale South,3730,3610,3630,3850,4130,860,1530,1200,540,33.9,3090,1120,220,410,50,20.7,37.2,29,13.1,99,74.9,27.2,5.4,9.8,1.1,6385.537674
178200,0.000940724,Fairfield (Hamilton City),Fairfield (Hamilton City),3850,3950,4140,4210,4610,1220,1820,1150,420,28.8,2510,1980,520,370,150,26.6,39.4,25,9,95,54.5,43,11.2,8.1,3.2,5114.546596
199100,0.000575454,Pukehangi North,Pukehangi North,2680,2530,2700,2640,2820,850,1030,720,230,28,1610,1700,230,90,10,29.9,36.6,25,8.1,92,57.1,60.3,8.2,3.3,0.2,5160.81932
178300,0.000555048,Whitiora,Whitiora,1770,1560,1890,2170,2720,300,1520,670,230,31.3,1270,520,130,980,100,11,55.9,25,8.3,102,46.8,19.2,4.8,36.1,3.7,5773.465283
178400,0.000540763,Enderley North,Enderley North,2350,2320,2310,2370,2650,700,1010,650,300,29,1090,1310,390,240,90,26.5,38,24,11.2,107,41.1,49.3,14.7,9.1,3.3,3688.953616
178500,0.000683607,Fairview Downs,Fairview Downs,2300,2890,3130,3170,3350,790,1360,890,300,30.5,2050,1030,250,440,110,23.7,40.8,27,8.9,99,61.1,30.8,7.5,13.1,3.3,6699.964582
178600,0.000255077,Temple View,Temple View,1410,1410,1400,1270,1250,340,430,300,170,29,700,840,270,90,10,27.6,34.6,24,13.9,96,56.3,67.1,21.9,7.1,0.8,11327.38968
178700,0.000524438,Swarbrick,Swarbrick,1280,1330,1460,2000,2570,510,1250,540,270,29.5,1240,880,230,630,70,19.9,48.9,21,10.3,88,48.2,34.3,9.1,24.6,2.8,3183.500926
178900,0.000140803,Frankton Junction,Frankton Junction,690,530,530,470,690,110,320,210,40,31.6,380,150,70,170,10,16.6,47,31,5.6,132,54.9,22.4,10.6,25.1,0.9,14148.92277
179000,5.92E-05,Kirikiriroa,Kirikiriroa,140,130,130,160,290,30,170,90,10,30.9,120,80,20,110,10,10.1,58.4,29,2.4,125,41.2,26.9,5.9,37.7,1.8,2869.117036
179100,0.000589738,Enderley South,Enderley South,2290,2370,2320,2600,2890,680,1170,720,320,30.4,1250,1310,340,410,70,23.6,40.3,25,11.2,90,43.2,45.2,11.8,14.3,2.3,4925.700176
179400,0.000179574,Hamilton Central,Hamilton Central,340,440,690,710,880,50,520,240,80,31.6,500,150,40,250,40,5.4,59,27,8.7,117,57.2,17,4.5,28.6,4.2,6220.25871
179200,0.000250996,Ruakura,Ruakura,1110,770,800,970,1230,140,860,180,50,21.1,750,170,70,340,40,11.2,70,15,4.1,91,61,13.8,5.6,27.6,3.6,21578.68114
179300,0.000657078,Claudelands,Claudelands,3050,2850,2890,3020,3220,540,1420,1000,260,32.4,1960,680,170,760,80,16.6,44.2,31,8,109,61,21.2,5.2,23.5,2.5,6187.110237
179500,0.000744825,Hamilton Lake,Hamilton Lake,3130,3010,3200,3410,3650,510,1590,1090,460,34,2400,690,170,810,70,13.9,43.5,30,12.6,99,65.8,18.9,4.6,22.1,2,7984.080288
179600,0.000775434,Peachgrove,Peachgrove,1990,1960,3360,3640,3800,640,1490,960,720,34.5,2460,770,230,750,120,16.8,39.2,25,18.8,99,64.8,20.4,6,19.7,3.1,7618.243446
179800,0.00036323,Hamilton West,Hamilton West,1260,1420,1460,1580,1780,220,870,440,250,32.9,1050,330,80,510,30,12.4,48.9,25,14,93,59.2,18.5,4.4,28.5,1.8,5874.478991
180100,0.000604022,Melville North,Melville North,1990,2020,2210,2560,2960,540,1500,720,200,30.1,1360,740,200,1060,50,18.3,50.6,24,6.6,97,45.8,24.8,6.7,35.9,1.7,5261.724751
180200,0.000842775,Hamilton East,Hamilton East,3680,3480,3680,3860,4130,850,1610,1180,480,33.1,3090,780,190,520,120,20.6,39.1,29,11.7,90,74.8,19,4.7,12.6,3,6511.997468
180300,0.000526479,Melville South,Melville South,2290,2190,2300,2330,2580,630,1070,630,250,29.8,1410,840,230,530,70,24.4,41.6,24,9.6,93,54.6,32.5,8.8,20.7,2.7,6521.045286
183200,0.000181615,Cambridge Central,Cambridge Central,800,820,900,820,890,90,190,240,360,57.1,800,70,10,60,0,10.3,21.9,28,40.2,89,90.5,7.4,1.6,6.5,0,10110.66762
180500,0.000548926,Bader,Bader,2310,2230,2320,2340,2690,710,1130,630,210,27.7,1300,1380,290,280,30,26.6,42.2,24,7.7,95,48.2,51.3,10.8,10.6,1.1,4852.541361
180600,0.000581576,Hillcrest West (Hamilton City),Hillcrest West (Hamilton City),2090,2200,2460,2650,2850,500,1350,760,230,27.3,1760,510,180,730,60,17.7,47.5,27,8.2,102,62,17.9,6.4,25.7,2.2,4772.702455
180700,0.000669322,Hillcrest East (Hamilton City),Hillcrest East (Hamilton City),2660,2710,2940,3090,3280,570,1650,820,240,27,1890,530,200,950,110,17.4,50.3,25,7.4,98,57.7,16.3,6.2,28.9,3.5,4431.511668
182900,0.00026324,Cambridge Park-River Garden,Cambridge Park-River Garden,120,130,150,430,1290,310,360,420,200,38.7,1170,110,20,110,10,24,27.6,33,15.7,94,90.8,8.2,1.7,8.2,0.6,7670.134827
180800,0.000446895,Silverdale (Hamilton City),Silverdale (Hamilton City),1830,1870,2010,2060,2190,410,990,540,250,27.9,1310,470,140,530,50,18.9,45.4,24,11.2,90,60,21.6,6.4,24.2,2.1,5029.045249
180900,0.000487707,Glenview,Glenview,2100,2170,2180,2270,2390,590,1000,560,240,30.2,1650,660,130,370,50,24.6,41.8,24,10.1,95,68.9,27.5,5.5,15.5,2.2,4969.622956
181100,0.000597901,Fitzroy,Fitzroy,1910,1970,1940,1980,2930,520,980,790,630,38.7,2060,490,160,550,30,17.8,33.6,27,21.6,86,70.3,16.9,5.5,18.9,1.2,7326.778699
181900,0.000255077,Pirongia,Pirongia,830,900,1080,1180,1250,290,300,470,190,41.7,1160,180,20,10,0,23.5,24.1,37,15.2,94,92.9,14.3,1.2,1,0.1,9420.519605
181200,0.000587698,Riverlea,Riverlea,2520,2570,2630,2740,2880,560,930,960,430,38.7,2120,310,60,610,60,19.6,32.2,33,14.9,93,73.5,10.8,2,21.2,1.9,7221.604702
181400,0.000302011,Te Pahu,Te Pahu,1000,1150,1220,1330,1480,330,440,550,160,39.1,1390,150,20,40,10,22,29.7,38,10.8,109,94.1,10.1,1.3,2.7,0.6,73304.53687
181500,0.000350986,Ngahinapouri,Ngahinapouri,1000,1210,1360,1530,1720,380,490,630,230,39.8,1580,200,40,60,20,21.9,28.3,37,13.2,103,91.8,11.4,2.2,3.7,1.1,48349.22587
182700,0.000520357,Cambridge West,Cambridge West,2170,2250,2270,2460,2550,430,620,830,670,47,2370,210,40,100,10,16.9,24.2,32,26.5,88,93,8.2,1.4,4,0.6,7782.758269
181600,0.000312214,Lake Cameron,Lake Cameron,960,1040,1210,1330,1530,300,540,520,180,35.8,1320,160,20,140,10,19.5,35.1,34,11.7,119,86.5,10.4,1.1,8.9,0.9,46182.45271
182800,0.000591779,Cambridge East,Cambridge East,2620,2670,2690,2830,2900,580,870,890,560,39.9,2670,310,50,160,10,20,30.1,31,19.3,92,91.8,10.8,1.7,5.7,0.3,5624.150569
230400,0.000473423,Kelvin Grove North,Kelvin Grove North,370,620,1410,2190,2320,550,710,800,270,37,1860,260,60,330,60,23.5,30.5,35,11.4,102,79.8,11,2.4,14.3,2.6,6764.73284
182200,0.000248955,Te Rahu,Te Rahu,710,730,920,1020,1220,250,360,430,180,39.7,1120,140,10,70,0,20.7,29.6,35,14.4,110,91.8,11.3,0.5,5.9,0.3,38847.52429
182300,0.000151006,Fencourt,Fencourt,420,510,580,700,740,160,190,290,100,42.9,720,60,10,10,0,21.1,25.3,40,13.9,95,97.1,8.1,1,1.9,0,28541.10634
231100,0.00049587,Royal Oak (Palmerston North City),Royal Oak (Palmerston North City),340,440,940,2120,2430,550,680,820,380,39.5,1890,290,70,430,40,22.8,27.9,34,15.5,99,77.6,11.7,2.9,17.7,1.8,6819.785494
182500,0.000491789,Karapiro,Karapiro,1320,1550,1850,2040,2410,540,670,920,280,39.9,2310,200,40,70,20,22.2,27.9,38,11.8,105,95.6,8.2,1.6,2.8,0.7,78608.14806
183300,0.00023059,Te Awamutu North,Te Awamutu North,1140,890,960,1060,1130,230,360,350,190,39,960,230,40,50,20,20.6,31.4,31,16.8,95,84.9,20,3.6,4.5,1.5,13996.10467
183400,0.000279564,Te Awamutu West,Te Awamutu West,1160,1130,1210,1340,1370,270,460,410,230,37.3,1120,330,30,50,10,19.6,33.7,30,16.9,98,82.4,24,2.4,3.5,0.4,4284.931292
183500,0.000310174,Leamington West,Leamington West,1170,1200,1210,1440,1520,240,370,460,450,48.9,1380,210,30,50,10,15.6,24.5,30,29.7,91,90.9,13.9,1.8,3.3,0.9,6096.112474
183600,0.000379555,Goodfellow Park,Goodfellow Park,1560,1430,1630,1660,1860,390,590,500,380,37.2,1460,510,60,110,10,20.8,31.7,27,20.3,84,78.3,27.6,3.4,6,0.7,5577.202942
183700,0.000371392,Leamington South,Leamington South,1070,1350,1540,1760,1820,350,510,620,340,42.1,1680,260,30,50,10,19.5,28,34,18.5,104,92.4,14.1,1.6,2.8,0.5,8114.274865
183800,0.000510154,Leamington Central,Leamington Central,2030,2130,2290,2290,2500,550,880,690,380,33.9,2130,440,60,190,10,21.8,35.2,28,15.2,99,85,17.7,2.3,7.6,0.5,5984.994129
183900,0.000418326,Leamington East,Leamington East,1580,1750,1900,1930,2050,400,570,650,430,42.6,1880,200,40,80,10,19.4,28.1,32,20.9,88,91.9,9.8,1.7,3.8,0.4,5703.33349
194200,0.000228549,Bethlehem South,Bethlehem South,480,750,1030,1050,1120,220,270,470,160,45,1010,90,20,70,0,19.5,24,42,14.1,107,90.3,8.3,1.7,6.5,0.2,11179.71263
184200,0.000514235,Pekerau,Pekerau,1550,1680,1830,2040,2520,510,780,740,490,39,1940,680,70,150,10,20.2,31.1,29,19.5,100,77,27.1,2.8,5.8,0.4,9697.046402
184300,0.000295889,Fraser Street,Fraser Street,1200,1330,1360,1380,1450,240,380,460,360,47,1260,280,20,50,10,16.6,26.3,32,25,88,86.8,19.3,1.2,3.4,0.5,5888.932065
189100,0.000575454,Hilltop (Taupo District),Hilltop (Taupo District),2400,2720,2620,2650,2820,590,740,860,620,42.2,2360,680,100,120,20,21,26.4,31,22,94,83.7,24,3.7,4.1,0.5,7013.20964
184500,0.000102031,St Leger,St Leger,200,240,370,470,500,90,110,190,100,46.5,470,70,0,0,0,18.9,22.1,39,19.9,89,94.3,13.6,0.4,0,0,18284.54213
184700,9.18E-05,Tokanui,Tokanui,580,410,450,460,450,110,160,150,40,31.8,290,250,10,10,0,23.8,35,33,8,114,65.2,55.7,2.8,2.7,0.6,28838.80308
190200,0.000524438,Waihi Beach-Bowentown,Waihi Beach-Bowentown,2330,2330,2110,2240,2570,340,540,900,790,54.6,2330,380,30,70,10,13.4,20.8,35,30.6,99,90.7,14.8,1.1,2.6,0.4,24427.87312
190300,0.000387717,Tahawai,Tahawai,1460,1600,1780,1780,1900,240,370,770,530,54.5,1740,200,40,70,0,12.5,19.3,40,27.9,106,91.2,10.8,2,3.8,0.1,64701.22889
184900,0.000173452,Maungatautari,Maungatautari,610,620,740,790,850,170,250,320,110,40.1,770,100,10,30,10,20.2,29.7,37,12.9,102,90.1,11.8,1.2,3,0.8,58926.67587
185000,0.000175493,Rotongata,Rotongata,870,850,850,860,860,230,280,280,60,33.9,670,170,10,80,10,26.9,33,33,7.5,102,77.6,20.2,1.5,9.3,0.6,90148.61733
185500,0.000642794,Otorohanga,Otorohanga,2770,2780,2730,2770,3150,660,1030,860,610,37.1,2140,1290,100,180,10,20.8,32.7,27,19.2,94,67.9,40.9,3.1,5.7,0.3,13240.73565
186300,0.000177534,Parkdale,Parkdale,940,890,810,790,870,160,260,320,140,41.8,590,350,140,40,0,18.7,29.7,36,15.6,108,68,39.7,15.5,4.6,0.2,7986.151758
191400,0.00043057,Kaimai,Kaimai,1220,1520,1740,1820,2110,430,600,840,240,41,2010,260,20,30,20,20.4,28.3,40,11.6,102,95.4,12.5,1,1.5,0.8,107279.1747
186000,0.000908074,Putāruru,Putaruru,4380,4040,4000,4110,4450,910,1200,1330,1010,43,3290,1570,150,220,20,20.4,27,30,22.7,94,73.8,35.2,3.3,5,0.5,21636.37034
186200,0.000383636,Paraonui,Paraonui,2090,1890,1840,1820,1880,400,530,610,340,40.9,1310,570,260,140,10,21.4,28,32,18.3,96,69.6,30.5,14,7.6,0.7,6727.00088
186400,0.000455057,Matarawa,Matarawa,2410,2300,2080,1980,2230,540,660,640,390,36.6,1330,970,390,100,10,24.2,29.5,29,17.6,93,59.7,43.5,17.6,4.7,0.6,6303.416689
186700,0.000218346,Tokoroa Central,Tokoroa Central,1270,1150,1000,920,1070,210,290,390,190,43.7,600,500,250,30,0,19.3,27,36,17.6,110,55.7,47,23.3,2.9,0,14464.71397
186800,0.000644835,Moananui,Moananui,3520,3330,3180,2980,3160,810,1010,900,440,32.5,1900,1450,750,110,0,25.7,31.9,28,14,101,60.1,45.7,23.7,3.4,0.1,6737.489795
187000,0.000210183,Herangi,Herangi,1360,1310,1200,1110,1030,200,270,390,170,43.7,760,400,20,10,0,19.8,25.8,38,16.6,108,73.7,39.3,1.6,0.7,0,313571.3711
187100,0.000253036,Hangatiki,Hangatiki,1040,1030,1070,1140,1240,240,360,440,200,41.2,920,450,10,20,0,19.5,29.3,35,16.1,107,74.2,36.2,1.2,1.9,0.3,111514.1293
187200,0.000269361,Aria,Aria,1400,1430,1400,1260,1320,330,410,410,170,35.8,1000,490,20,20,0,24.9,31.2,31,12.9,108,76.3,37.4,1.3,1.4,0.1,145675.7516
187300,0.000548926,Te Kuiti West,Te Kuiti West,2720,2580,2600,2470,2690,580,830,770,500,37.7,1510,1350,160,190,10,21.7,31,29,18.6,94,56.3,50.2,6,7,0.6,12106.52536
